DPF/FAP filter,Kubikaža,Digitalna klima,Alarm,Vrsta enterijera,price_by_agreement,views,Memorija sjedišta,Klimatizacija,Bluetooth,Emisioni standard,Senzor kiše,Servisna knjiga,Svjetla,Pogon,El. podizači stakala,Masaža sjedišta,Oldtimer,display_price,ABS,Sjedećih mjesta,state,shipping,Boja,Registrovan,Servo volan,El. pomjeranje sjedišta,Tip,Touch screen (ekran),Turbo,Senzor auto. svjetla,USB port,Centralna brava,ESP,Maglenke,Park assist,Muzika/ozvučenje,Komande na volanu,Metalik,Naslon za ruku,Posjeduje gume,Start-Stop sistem,Prilagođen invalidima,Strane tablice,Šiber,Snaga motora (KW),Navigacija,Udaren,price,Parking kamera,Parking senzori,Konjskih snaga,Hlađenje sjedišta,Auto kuka,Head up display,Zaštita/Blokada,model_id,Garancija,Broj prethodnih vlasnika,Hill assist,Transmisija,brand,Car play,free_delivery,ISOFIX,Registrovan do,Broj stepeni prijenosa,Airbag,Panorama krov,Grijanje sjedišta,Tempomat,Senzor mrtvog ugla,Alu felge,Kilometraža,Rolo zavjese,Ocarinjen,model,Gorivo,Daljinsko otključavanje,Električni retrovizori,Godište,Broj vrata
False,1.6,False,False,Ostalo,False,2163,False,Jednozonska,False,euro 6,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,SUV,False,True,False,False,True,True,False,False,Ostalo,True,True,False,Ostalo,False,False,False,False,73.0,False,False,24980.0,Nema,Nema,100.0,False,False,False,Ostalo,1792.0,0,1,False,Manuelni,Peugeot,False,False,False,07/2024,5+R,True,False,False,False,False,False,162237.0,False,false,2008,Dizel,False,False,2018,4/5
False,1.5,False,False,Ostalo,False,1426,False,Dvozonska,False,Euro 6,True,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,SUV,True,True,True,True,True,True,False,False,Ostalo,True,True,True,Ostalo,False,False,False,False,85.0,True,False,34980.0,Nema,Nazad,116.0,False,False,False,Ostalo,1805.0,0,1,False,Automatik,Renault,False,False,True,07/2024,7+R,True,False,False,True,False,False,119029.0,False,false,Kadjar,Dizel,False,False,2020,4/5
True,2.0,True,True,Platno,False,513,False,Dvozonska,True,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crvena,True,True,False,Limuzina,False,True,False,True,True,True,True,False,CD MP3 plus pojačalo,True,True,True,Ostalo,True,False,False,False,125.0,True,True,15900.0,Nema,Naprijed i nazad,170.0,False,True,False,Električna blokada,74.0,0,1,True,Manuelni,Audi,True,False,True,05/2025,6+R,True,False,True,True,False,True,237000.0,True,true,A3,Dizel,True,True,2012,4/5
False,3.0,False,False,Ostalo,False,3520,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,176.0,False,False,23999.0,Nema,Nema,140.0,False,False,False,Ostalo,84.0,0,1,False,Automatik,Audi,False,False,False,07/2024,6+R,False,False,False,False,False,False,257000.0,False,False,Q5,Dizel,False,False,2009,4/5
False,2.0,False,False,Ostalo,False,7434,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,False,False,True,True,False,False,Ostalo,True,True,False,Ostalo,False,False,False,False,125.0,False,False,17650.0,Nema,Naprijed i nazad,170.0,False,False,False,Ostalo,1597.0,0,1,False,Automatik,Volkswagen,False,False,False,07/2024,6+R,True,False,False,False,False,False,236000.0,False,false,Passat CC,Dizel,False,False,2010,4/5
False,2.0,False,False,Ostalo,False,4909,False,Jednozonska,False,Euro 5,False,False,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Karavan,False,True,False,False,True,True,False,False,Ostalo,True,True,False,Ostalo,False,False,False,False,103.0,False,False,12700.0,Nema,Nema,140.0,False,False,False,Ostalo,1450.0,0,1,False,Manuelni,Škoda,False,False,False,07/2024,6+R,True,False,False,False,False,False,229000.0,False,false,Octavia,Dizel,False,False,2012,4/5
True,1.9,True,False,Koža,False,6736,False,Jednozonska,True,Euro 5,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Bijela,False,True,True,Limuzina,True,False,True,True,False,True,True,True,DVD MP3 plus LCD display,False,False,True,Ljetne,False,True,False,False,103.0,True,False,13850.0,Nema,Naprijed i nazad,140.0,False,True,True,Ostalo,1454.0,0,1,False,Manuelni,Škoda,True,False,False,07/2024,6+R,True,False,True,True,True,True,256923.0,False,False,Superb,Dizel,True,True,2012,4/5
True,2.0,True,False,Koža,False,28137,False,Dvozonska,False,Euro 5,False,True,Xenon,Sva četiri,True,False,False,True,True,5,used,no_shipping,Siva,False,True,False,Terenac,False,True,True,False,True,True,False,True,DVD MP3 plus LCD display,True,True,True,Ostalo,True,False,False,True,135.0,True,False,29990.0,Nema,Naprijed i nazad,184.0,False,False,False,Ostalo,189.0,0,1,False,Manuelni,BMW,False,False,True,07/2024,6+R,True,True,True,True,True,True,232000.0,False,true,X3,Dizel,True,True,2013,4/5
True,3.0,True,False,Koža,False,10051,True,Dvozonska,True,Euro 6,True,True,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Siva,False,True,True,Terenac,True,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Ostalo,True,False,False,True,210.0,True,False,79990.0,Zadnja,Naprijed i nazad,286.0,True,False,True,Ostalo,1621.0,0,1,True,Automatik,Volkswagen,True,False,True,07/2024,8+R,True,True,True,True,True,True,254000.0,False,true,Touareg,Dizel,True,True,2018,4/5
True,3.0,True,True,Koža i alkantara,False,1315,False,Trozonska,True,Euro 6,True,False,Laser,Sva četiri,False,False,False,True,True,5,used,no_shipping,Siva,False,True,True,SUV,True,True,True,True,True,True,False,True,Ostalo,True,False,True,Ljetne,True,False,False,False,200.0,True,False,115900.0,Kamera 360,Naprijed i nazad,272.0,False,True,True,Ostalo,1809.0,0,1,True,Automatik,Mercedes-Benz,False,False,True,07/2024,9+R,True,False,True,True,True,True,189000.0,False,False,GLE 350,Dizel,True,True,2020,4/5
True,2.0,True,False,Koža i alkantara,False,7192,False,Dvozonska,True,Euro 6,True,True,Xenon,Sva četiri,True,False,False,True,True,5,used,no_shipping,Bijela,True,True,True,Terenac,True,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Ostalo,False,False,False,False,110.0,True,False,31990.0,Nema,Naprijed i nazad,150.0,False,False,False,Ostalo,506.0,0,1,True,Manuelni,Ford,True,False,True,07/2024,6+R,True,False,False,True,False,True,193000.0,False,true,Kuga,Dizel,True,True,2017,4/5
True,2.0,True,True,Koža,False,3798,True,Trozonska,True,Euro 5,True,True,Halogena,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,False,True,False,Karavan,False,True,True,False,True,True,True,False,Ostalo,True,True,True,Ljetne,True,False,False,False,100.0,True,False,19900.0,Nema,Nazad,140.0,False,True,False,Ostalo,75.0,0,1,False,Manuelni,Audi,False,False,True,07/2024,6+R,True,False,True,True,False,True,256360.0,False,true,A4,Dizel,True,True,2014,4/5
True,2.0,True,True,Platno,False,28681,False,Dvozonska,False,Euro 5,False,True,Xenon,Sva četiri,True,False,False,True,True,5,used,no_shipping,Bijela,False,True,True,Karavan,True,True,False,True,True,False,True,False,CD MP3 plus pojačalo,True,True,False,Ljetne,True,False,False,False,135.0,False,False,20999.0,Nema,Nazad,184.0,False,False,False,Električna+mehanička,1450.0,0,1,False,Automatik,Škoda,False,False,False,07/2024,7+R,True,False,True,True,True,False,279852.0,False,true,Octavia,Dizel,True,True,2016,4/5
True,2.0,True,False,Koža i platno,False,3645,False,Dvozonska,True,Euro 6,True,True,LED,Zadnji,True,False,False,True,True,5,used,no_shipping,Bijela,True,True,True,Limuzina,False,True,True,True,True,True,False,True,DVD MP3 plus LCD display,True,True,True,Ostalo,True,False,False,False,143.0,True,False,52900.0,Zadnja,Naprijed i nazad,195.0,False,True,False,Ostalo,959.0,0,1,False,Automatik,Mercedes-Benz,False,False,False,07/2024,6+R,True,False,True,True,True,True,210000.0,False,true,E 220,Dizel,True,True,2017,4/5
False,3.0,True,True,Koža,False,3532,True,Jednozonska,True,Euro 5,True,True,Xenon,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,False,True,True,SUV,False,True,True,True,True,True,True,False,Ostalo,True,True,True,Ljetne i Zimske,True,False,False,False,180.0,True,False,36499.0,Nema,Naprijed i nazad,245.0,False,False,False,Ostalo,84.0,0,1,False,Automatik,Audi,False,False,False,07/2024,6+R,True,True,True,True,False,True,246000.0,True,true,Q5,Dizel,True,True,2013,4/5
False,1.9,True,False,Ostalo,False,17428,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,True,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,True,False,Ostalo,False,False,False,False,96.0,False,False,5900.0,Nema,Nema,140.0,False,False,False,Ostalo,1596.0,0,1,False,Automatik,Volkswagen,False,False,False,07/2024,6+R,False,False,False,True,False,False,400000.0,False,False,Passat,Dizel,False,False,2004,4/5
True,1.5,False,False,Platno,False,1167,False,Jednozonska,False,Euro 5,False,True,Halogena,Prednji,True,False,False,True,True,5,used,no_shipping,Bijela,True,True,False,Terenac,False,True,True,False,True,True,False,False,CD MP3,True,True,True,Ljetne,False,False,False,False,81.0,False,False,18900.0,Nema,Nema,110.0,False,False,False,Ostalo,1183.0,0,1,False,Manuelni,Nissan,False,False,False,07/2024,6+R,True,False,True,True,False,True,196000.0,False,true,Qashqai,Dizel,True,True,2014,4/5
True,2.0,True,True,Platno,False,1048,False,Dvozonska,True,Euro 5,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Limuzina,True,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Zimske,True,False,False,False,103.0,True,False,19200.0,Nema,Naprijed i nazad,140.0,False,True,True,Električna blokada,1620.0,0,1,True,Manuelni,Volkswagen,True,False,True,07/2024,6+R,True,False,True,True,False,True,199990.0,False,true,Tiguan,Dizel,True,True,2012,4/5
False,2.0,False,False,Ostalo,False,493,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,103.0,False,False,9200.0,Nema,Nema,140.0,False,False,False,Ostalo,1596.0,0,1,False,Automatik,Volkswagen,False,False,False,07/2024,6+R,False,False,False,False,False,False,247000.0,False,False,Passat,Dizel,False,False,2008,4/5
False,1.6,True,False,Platno,False,8463,False,Dvozonska,True,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,False,True,False,Limuzina,True,True,False,False,True,True,True,False,Ostalo,True,True,True,Zimske,True,False,False,False,85.0,True,False,39300.0,Zadnja,Nazad,116.0,False,True,False,Ostalo,1866.0,0,1,False,Automatik,Škoda,True,False,True,07/2024,6+R,True,False,True,True,False,True,90000.0,False,true,Karoq,Dizel,True,True,2018,4/5
True,2.0,True,True,Koža i alkantara,False,13636,False,Dvozonska,True,Euro 5,True,True,Xenon,Prednji,True,False,False,True,True,5,used,no_shipping,Plava,False,True,False,Limuzina,True,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Ljetne,True,False,False,False,125.0,True,False,18300.0,Nema,Naprijed i nazad,170.0,False,False,False,Električna blokada,74.0,0,1,False,Automatik,Audi,False,False,False,07/2024,6+R,True,False,True,True,False,True,245431.0,True,true,A3,Dizel,False,True,2010,4/5
False,3.0,True,True,Koža,False,11986,True,Četverozonska,True,Euro 5,True,True,Xenon,Sva četiri,True,False,False,True,True,5,used,no_shipping,Siva,True,False,True,Karavan,False,True,True,False,True,True,False,False,Ostalo,True,True,True,Ljetne i Zimske,True,False,False,False,180.0,False,False,26000.0,Nema,Naprijed i nazad,300.0,False,False,False,Ostalo,78.0,Nema,2,False,Automatik,Audi,False,False,False,06/2024,7+R,False,False,True,True,False,True,360000.0,True,false,A6,Dizel,True,True,2013,4/5
False,2.0,True,False,Platno,False,1410,False,Trozonska,True,Euro 5,True,False,Xenon,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,True,False,True,True,True,False,CD MP3,True,True,True,Ostalo,False,False,False,False,130.0,False,False,25000.0,Nema,Naprijed i nazad,176.0,False,False,False,Ostalo,78.0,0,1,False,Manuelni,Audi,False,False,True,08/2024,6+R,True,False,False,True,False,True,178000.0,False,false,A6,Dizel,True,True,2012,4/5
True,1.6,True,True,Koža,False,1359,False,Dvozonska,False,Euro 5,True,True,LED,Prednji,True,False,False,True,False,5,used,no_shipping,Crna,False,True,False,Malo auto,True,True,False,True,True,True,True,False,Ostalo,True,True,True,Ljetne,True,False,False,False,85.0,True,False,12700.0,Nema,Nema,116.0,False,False,False,Ostalo,1738.0,0,1,True,Manuelni,Peugeot,False,False,True,07/2024,6+R,True,False,True,True,False,True,281514.0,False,true,208,Dizel,True,True,2012,2/3
False,1.6,False,True,Platno,False,2835,False,Jednozonska,True,Euro 5,False,True,Halogena,Prednji,True,False,False,True,True,5,used,no_shipping,Zlatna,True,True,False,SUV,True,True,False,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Ostalo,True,False,False,False,77.0,True,False,13350.0,Nema,Naprijed i nazad,105.0,False,False,False,Ostalo,1455.0,0,1,False,Manuelni,Škoda,False,False,True,07/2024,5+R,True,False,False,False,False,True,179500.0,False,true,Yeti,Dizel,True,True,2012,4/5
True,1.6,True,True,Ostalo,False,670,False,Dvozonska,False,Euro 5,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Zlatna,True,True,True,Limuzina,True,True,True,True,True,True,False,False,CD MP3 plus pojačalo,True,True,True,Ljetne,True,False,False,False,77.0,True,False,17950.0,Nema,Nema,105.0,False,False,False,Ostalo,1587.0,0,1,False,Manuelni,Volkswagen,False,False,True,07/2024,5+R,True,False,False,True,True,True,258125.0,False,false,Golf,Dizel,True,True,2013,4/5
True,2.0,True,True,Koža i alkantara,False,10481,False,Dvozonska,True,Euro 5,False,True,Xenon,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,True,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Ljetne i Zimske,True,False,False,False,103.0,True,False,18300.0,Nema,Naprijed i nazad,140.0,False,False,False,Električna blokada,74.0,0,1,False,Manuelni,Audi,False,False,True,07/2024,6+R,True,False,True,True,False,True,249512.0,True,true,A3,Dizel,True,True,2012,4/5
True,2.2,True,True,Koža,False,14042,False,Dvozonska,True,Euro 6,True,True,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Siva,True,True,True,SUV,True,True,True,True,True,True,False,True,DVD MP3 plus LCD display,True,True,True,Ostalo,True,False,False,True,125.0,True,False,62900.0,Nema,Naprijed i nazad,170.0,False,False,False,Ostalo,1806.0,0,1,True,Automatik,Mercedes-Benz,False,False,True,01/2025,9+R,True,True,True,True,True,True,176000.0,False,false,GLC 220,Dizel,True,True,2016,4/5
False,1.9,True,True,Ostalo,False,264,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,True,5,used,no_shipping,Crvena,False,True,False,Limuzina,False,True,False,False,True,True,True,False,Ostalo,True,True,True,Ostalo,False,False,False,False,77.0,False,False,10900.0,Nema,Nema,140.0,False,False,False,Ostalo,74.0,0,1,False,Manuelni,Audi,False,False,True,07/2024,6+R,True,False,False,True,False,True,260000.0,False,False,A3,Dizel,True,True,2009,4/5
True,2.0,True,True,Ostalo,False,3384,False,Dvozonska,True,Euro 5,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,False,True,False,Karavan,True,True,True,True,True,True,True,True,DVD MP3 plus LCD display,False,True,True,Ljetne,True,False,False,False,81.0,True,False,11350.0,Nema,Naprijed i nazad,110.0,False,True,False,Električna blokada,1596.0,0,1,False,Manuelni,Volkswagen,True,False,False,07/2024,5+R,True,False,True,True,False,True,258451.0,False,true,Passat,Dizel,True,True,2010,4/5
True,2.0,False,False,Platno,False,5610,False,Jednozonska,True,Euro 6,False,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,False,True,True,True,True,False,DVD MP3 plus LCD display,False,False,True,Zimske,True,False,False,False,110.0,False,False,16000.0,Nema,Nema,150.0,False,False,False,Ostalo,1450.0,0,Prvi vlasnik,True,Manuelni,Škoda,False,False,True,10/2024,6+R,True,False,False,False,False,False,254000.0,False,False,Octavia,Dizel,True,True,2013,4/5
True,2.0,True,True,Koža,False,389,True,Dvozonska,True,Euro 6,True,True,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,True,True,True,SUV,True,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Ostalo,True,False,False,False,145.0,True,False,83900.0,Zadnja,Naprijed i nazad,197.0,False,True,False,Ostalo,1661.0,0,1,True,Automatik,Volvo,True,False,True,07/2024,8+R,True,False,True,True,True,True,90370.0,False,true,XC 60,Dizel,True,True,2021,4/5
True,1.6,True,False,Koža i alkantara,False,1516,False,Dvozonska,True,Euro 5,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,False,True,False,Limuzina,True,True,False,True,True,True,True,False,DVD MP3 plus LCD display,True,True,True,Ostalo,True,False,False,False,77.0,True,False,14000.0,Zadnja,Naprijed i nazad,105.0,False,False,False,Ostalo,1587.0,0,1,True,Manuelni,Volkswagen,False,False,True,07/2024,6+R,True,False,True,True,False,True,233000.0,False,False,Golf,Dizel,True,True,2009,4/5
True,1.6,True,True,Platno,False,769,False,Dvozonska,False,Euro 5,True,False,Halogena,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Limuzina,False,False,True,False,True,True,True,True,CD MP3,False,True,True,Ljetne,False,False,False,False,77.0,False,False,11850.0,Nema,Naprijed i nazad,105.0,False,False,False,Električna blokada,1587.0,0,1,False,Manuelni,Volkswagen,False,False,True,05/2025,5+R,True,False,True,True,True,True,216213.0,False,False,Golf,Dizel,True,True,2011,4/5
True,2.0,True,True,Alkantara,False,9225,False,Dvozonska,False,Euro 5,True,True,Halogena,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,False,True,False,Limuzina,False,True,True,True,True,True,True,True,CD MP3 plus pojačalo,True,True,True,Zimske,True,False,False,False,103.0,False,False,15850.0,Nema,Naprijed i nazad,140.0,False,False,False,Električna blokada,1587.0,0,1,False,Manuelni,Volkswagen,False,False,False,07/2024,6+R,True,False,True,True,False,True,249651.0,False,False,Golf,Dizel,True,True,2011,4/5
False,3.0,True,False,Koža i alkantara,False,7725,False,Dvozonska,True,Euro 5,False,False,LED,Sva četiri,True,False,False,True,False,5,used,no_shipping,Siva,False,False,False,Terenac,False,False,False,False,False,False,False,False,CD MP3,True,True,False,Ostalo,False,False,False,False,150.0,True,False,25000.0,Nema,Naprijed i nazad,140.0,False,False,False,Ostalo,1013.0,0,1,False,Automatik,Mercedes-Benz,False,False,False,07/2024,6+R,False,False,False,True,False,False,273000.0,False,False,ML 300,Dizel,False,False,2011,4/5
False,2.0,False,False,Ostalo,False,532,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,103.0,False,False,16000.0,Nema,Nema,140.0,False,False,False,Ostalo,1596.0,0,1,False,Manuelni,Volkswagen,False,False,False,07/2024,6+R,False,False,False,False,False,False,301000.0,False,False,Passat,Dizel,False,False,2011,4/5
True,2.0,True,True,Platno,False,7328,True,Dvozonska,True,Euro 5,True,False,Xenon,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,False,True,True,Karavan,True,True,True,True,True,True,True,True,CD MP3 plus pojačalo,True,True,False,Ljetne i Zimske,True,False,False,False,130.0,True,False,22900.0,Nema,Naprijed i nazad,177.0,False,True,True,Električna blokada,75.0,0,1,True,Automatik,Audi,True,False,True,07/2024,8+R,True,False,True,True,True,True,293217.0,False,true,A4,Dizel,True,True,2013,4/5
